103;7;4;2;"  Zelfs in de dood bracht U mij tot leven";0;;
103;7;4;3;"  Toen U uitriep: ‘Het is volbracht!’";0;;
103;7;5;0;"Refrein";0;;
103;7;5;1;"  Here Jezus, Uw Naam zij geprezen.";0;;
103;7;5;2;"  Wij verhogen U, Zoon van God.";0;;
103;7;5;3;"  U bent de Koning van heel ons leven.";0;;
103;7;5;4;"  Onze Verlosser en Lam van God.";0;;
103;8;1;0;"Weet je dat de lente komt, lente komt, lente komt?";0;;
103;8;1;1;"Weet je dat de lente komt? alles loopt weer uit.";0;;
103;8;1;2;"De eerste zonnestralen, ze tint’len op je huid.";0;;
103;8;1;3;"De eerste bloemen bloeien, de eerste vogel fluit!";0;;
103;8;1;4;"Weet je dat de lente komt, lente komt, lente komt?";0;;
103;8;1;5;"Weet je dat de lente komt? alles loopt weer uit.";0;;
103;8;2;0;"Weet je wel dat Jezus leeft, Jezus leeft, Jezus leeft?";0;;
103;8;2;1;"Weet je wel dat Jezus leeft? Hij is opgestaan!";0;;
103;8;2;2;"Ze hadden Hem gekruisigd en in een graf gedaan.";0;;
103;8;2;3;"Maar na drie donk’re dagen, is Hij weer opgestaan!";0;;
103;8;2;4;"Weet je wel dat Jezus leeft, Jezus leeft, Jezus leeft?";0;;
103;8;2;5;"Weet je wel dat Jezus leeft? Hij is opgestaan!";0;;
103;9;1;0;"Vertel het aan de mensen wie liefde heeft.Jezus!";0;;
103;9;1;1;"Vertel het aan de mensen wie vrede geeft.Jezus!";0;;
103;9;1;2;"Vertel het aan de mensen dat Jezus leeft,";0;;
103;9;1;3;"vertel het aan de mensen.";0;;
103;9;2;0;"Want iedereen moet weten wie liefde heeft.Jezus!";0;;
103;9;2;1;"Want iedereen moet weten wie vrede geeft.Jezus!";0;;
103;9;2;2;"Want iedereen moet weten dat Jezus leeft,";0;;
103;9;2;3;"iedereen moet weten.";0;;
103;9;3;0;"Vertel het aan de mensen wie liefde heeft.Jezus!";0;;
103;9;3;1;"Vertel het aan de mensen wie vrede geeft.Jezus!";0;;
103;9;3;2;"Vertel het aan de mensen dat Jezus leeft,";0;;
103;9;3;3;"vertel het aan de mensen,";0;;
103;9;3;4;"vertel het aan de mensen!";0;;
103;10;1;0;"Maria kwam bij het graf";0;;
103;10;1;1;"en huilde om haar Heer.";0;;
103;10;1;2;"De grote steen was weggerold";0;;
103;10;1;3;"en Jezus was er niet meer,";0;;
103;10;1;4;"maar een engel zei plotseling:";0;;
103;10;1;5;"‘Weet je niet meer, wat Hij gesproken heeft?";0;;
